Text,Label
and picking them up from various points,0
Wow v v impressed. Have funs shopping!,0
I am on the way to ur home,0
No problem. Talk to you later,0
Then ur sis how?,0
Still in customer place,0
"Dude u knw also telugu..thts gud..k, gud nyt..",0
We confirm eating at esplanade?,0
Send me your id and password,0
Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.,0
Well I might not come then...,0
Long after I quit. I get on only like 5 minutes a day as it is.,0
Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.,0
Well at this right I'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you,0
"Just arrived, see you in a couple days &lt;3",0
"K, wat s tht incident?",0
Yeah get the unlimited,0
cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..,0
"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?",0
Ü got wat to buy tell us then ü no need to come in again.,0
When you are big..| God will bring success.,0
"… we r stayin here an extra week, back next wed. How did we do in the rugby this weekend? Hi to and and , c u soon """,0
Well there's still a bit left if you guys want to tonight,0
Not from this campus. Are you in the library?,0
"The affidavit says &lt;#&gt; E Twiggs St, division g, courtroom &lt;#&gt; , &lt;TIME&gt; AM. I'll double check and text you again tomorrow",0
How will I creep on you now? ;_;,0
Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;,0
If I get there before you after your ten billion calls and texts so help me god,0
Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu,0
I've told him that i've returned it. That should i re order it.,0
"House-Maid is the murderer, coz the man was murdered on &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..",0
Depends on where u going lor.,0
And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*,0
Lil fever:) now fine:),0
I think it's all still in my car,0
Can a not?,0
Yes princess! I want to catch you with my big strong hands...,0
Oh yeah I forgot. U can only take 2 out shopping at once.,0
Mm so you asked me not to call radio,0
Thinkin about someone is all good. No drugs for that,0
"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",0
"Enjoy the showers of possessiveness poured on u by ur loved ones, bcoz in this world of lies, it is a golden gift to be loved truly..",0
"Alright if you're sure, let me know when you're leaving",0
Some are lasting as much as 2 hours. You might get lucky.,0
Genius what's up. How your brother. Pls send his number to my skype.,0
Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...,0
Don't forget who owns you and who's private property you are ... And be my good boy always .. *passionate kiss*,0
Oh god..taken the teeth?is it paining,0
Then u ask darren go n pick u lor... But i oso sian tmr haf 2 meet lect...,0
No need to buy lunch for me.. I eat maggi mee..,0
Ok lor...,0
"Oh right, ok. I'll make sure that i do loads of work during the day! got a really nasty cough today and is dry n shot so that should really help it!",0
Wife.how she knew the time of murder exactly,0
Howz that persons story,0
Thanx 4 sending me home...,0
Its normally hot mail. Com you see!,0
U sick still can go shopping?,0
"Ya they are well and fine., BBD(pooja) full pimples..even she become quite black..and ur rite here its too cold, wearing sweatter..",0
Nice.nice.how is it working?,0
1's reach home call me.,0
Were trying to find a Chinese food place around here,0
"Easy mate, * guess the quick drink was bit ambitious.",0
BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...,0
Ok thanx...,0
aathi..where are you dear..,0
"Tunji, how's the queen? how are you doing. This is just wishing you a great day. Abiola.",0
Today iZ Yellow rose day. If u love my frndship give me 1 misscall &amp; send this to ur frndZ &amp; See how many miss calls u get. If u get 6missed U marry ur Lover.,0
Will be out of class in a few hours. Sorry,0
Wat time u finish ur lect today?,0
"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",0
She's fine. Good to hear from you. How are you my dear? Happy new year oh.,0
Are you going to wipro interview today?,0
how tall are you princess?,0
I doubt you could handle 5 times per night in any case...,0
Haha... Hope ü can hear the receipt sound... Gd luck!,0
Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.,0
"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",0
Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ?,0
In life when you face choices Just toss a coin not becoz its settle the question But while the coin in the air U will know what your heart is hoping for. Gudni8,0
"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",0
I want to be there so i can kiss you and feel you next to me,0
I am not at all happy with what you saying or doing,0
"Ok that would b lovely, if u r sure. Think about wot u want to do, drinkin, dancin, eatin, cinema, in, out, about... Up to u! Wot about ?",0
What I'm saying is if you haven't explicitly told nora I know someone I'm probably just not gonna bother,0
He says hi and to get your ass back to south tampa (preferably at a kegger),0
Smith waste da.i wanna gayle.,0
"Mum, i've sent you many many messages since i got here. I just want to know that you are actually getting them. Do enjoy the rest of your day.",0
"Aight, tomorrow around &lt;#&gt; it is",0
"House-Maid is the murderer, coz the man was murdered on &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",0
I actually did for the first time in a while. I went to bed not too long after i spoke with you. Woke up at 7. How was your night?,0
See you there!,0
I dont understand your message.,0
Crucify is c not s. You should have told me earlier.,0
"Idk. You keep saying that you're not, but since he moved, we keep butting heads over freedom vs. responsibility. And i'm tired. I have so much other shit to deal with that i'm barely keeping myself together once this gets added to it.",0
Fuck cedar key and fuck her (come over anyway tho),0
twenty past five he said will this train have been to durham already or not coz i am in a reserved seat,0
U still painting ur wall?,0
Printer is cool. I mean groovy. Wine is groovying,0
Hi Harish's rent has been transfred to ur Acnt.,0
Anything lor is she coming?,0
Cbe is really good nowadays:)lot of shop and showrooms:)city is shaping good.,0
Ü still attending da talks?,0
No probs hon! How u doinat the mo?,0
K I'll take care of it,0
I take it we didn't have the phone callon Friday. Can we assume we won't have it this year now?,0
My battery is low babe,0
Shuhui has bought ron's present it's a swatch watch...,0
"Yeah there's quite a bit left, I'll swing by tomorrow when I get up",0
Babe? You said 2 hours and it's been almost 4 ... Is your internet down ?,0
K I'll be sure to get up before noon and see what's what,0
K...k...yesterday i was in cbe .,0
Went to ganesh dress shop,0
Ü collecting ur laptop then going to configure da settings izzit?,0
If you r @ home then come down within 5 min,0
"Aight, I should be there by 8 at the latest, probably closer to 7. Are jay and tyler down or should we just do two trips?",0
Come aftr &lt;DECIMAL&gt; ..now i m cleaning the house,0
"Bill, as in: Are there any letters for me. i’m expecting one from orange that isn’t a bill but may still say orange on it.",0
Tell me pa. How is pain de.,0
HI DARLIN I HOPE YOU HAD A NICE NIGHT I WISH I HAD COME CANT WAIT TO SEE YOU LOVE FRAN PS I WANT DIRTY ANAL SEX AND I WANT A 10 MAN GANG BANG,0
"Ha. You don‘t know either. I did a a clever but simple thing with pears the other day, perfect for christmas.",0
"Helloooo... Wake up..! ""Sweet"" ""morning"" ""welcomes"" ""You"" ""Enjoy"" ""This Day"" ""with full of joy"".. ""GUD MRNG"".",0
ALRITE,0
Why must we sit around and wait for summer days to celebrate. Such a magical sight when the worlds dressed in white. Oooooh let there be snow.,0
How do you guys go to see movies on your side.,0
"Sorry,in meeting I'll call later",0
You didn't have to tell me that...now i'm thinking. Plus he's going to stop all your runs,0
Kindly send some one to our flat before &lt;DECIMAL&gt; today.,0
Nothing lor... A bit bored too... Then y dun u go home early 2 sleep today...,0
What time should I tell my friend to be around?,0
Yes. that will be fine. Love you. Be safe.,0
Thanks chikku..:-) gud nyt:-*,0
Is xy in ur car when u picking me up?,0
"Thanx 4 the time weve spent 2geva, its bin mint! Ur my Baby and all I want is u!xxxx",0
"Yo, any way we could pick something up tonight?",0
I've not sent it. He can send me.,0
Fine am simply sitting.,0
Thts god's gift for birds as humans hav some natural gift frm god..,0
Are you coming to day for class.,0
Im done. Just studyn in library,0
Ok... U enjoy ur shows...,0
Anything...,0
Where wuld I be without my baby? The thought alone mite break me and I dont wanna go crazy but everyboy needs his lady xxxxxxxx,0
Wat's my dear doing? Sleeping ah?,0
Hi' Test on &lt;#&gt; rd ....,0
Only 2% students solved this CAT question in 'xam... 5+3+2= &lt;#&gt; 9+2+4= &lt;#&gt; 8+6+3= &lt;#&gt; then 7+2+5=????? Tell me the answer if u r brilliant...1thing.i got d answr.,0
Yo do you know anyone &lt;#&gt; or otherwise able to buy liquor? Our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night,0
Yup n her fren lor. I'm meeting my fren at 730.,0
"Yeah, we got one lined up for us",0
"And stop wondering ""wow is she ever going to stop tm'ing me ?!"" because I will tm you whenever I want because you are MINE ... *laughs*",0
Lol yep did that yesterday. Already got my fireplace. Now its just another icon sitting there for me.,0
Hey i've booked the pilates and yoga lesson already... Haha,0
Are you ok. What happen to behave like this,0
My supervisor find 4 me one lor i thk his students. I havent ask her yet. Tell u aft i ask her.,0
"Hello. No news on job, they are making me wait a fifth week! Yeah im up for some woozles and weasels... In exeter still, but be home about 3.",0
No message..no responce..what happend?,0
"Hey babe, sorry i didn't get sooner. Gary can come and fix it cause he thinks he knows what it is but he doesn't go as far a Ptbo and he says it will cost &lt;#&gt; bucks. I don't know if it might be cheaper to find someone there ? We don't have any second hand machines at all right now, let me know what you want to do babe",0
make that 3! 4 fucks sake?! x,0
Leave it. U will always be ignorant.,0
Nope but i'll b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-),0
at bruce b downs &amp; fletcher now,0
Where are you ? You said you would be here when I woke ... :-(,0
Hey now am free you can call me.,0
Tell me whos this pls:-),0
"Think i might have to give it a miss. Am teaching til twelve, then have lecture at two. Damn this working thing.",0
Id have to check but there's only like 1 bowls worth left,0
Yes there were many sweets,0
I would but I'm still cozy. And exhausted from last night.nobody went to school or work. Everything is closed.,0
Buzzzz! *grins* Did I buzz your ass? Buzz your chest ? Buzz your cock ? Where do you keep your phone ? Is the vibrator on ? Did you feel it shake ?,0
Sir send to group mail check it.,0
I'm doing da intro covers energy trends n pros n cons... Brief description of nuclear fusion n oso brief history of iter n jet got abt 7 n half pages..,0
NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT,0
You dont know you jabo me abi.,0
Not yet had..ya sapna aunty manege y'day hogidhe..chinnu full weak and swalpa black agidhane..,0
"Are you being good, baby? :)",0
NEFT Transaction with reference number &lt;#&gt; for Rs. &lt;DECIMAL&gt; has been credited to the beneficiary account on &lt;#&gt; at &lt;TIME&gt; : &lt;#&gt;,0
"Mostly sports type..lyk footbl,crckt..",0
Ma head dey swell oh. Thanks for making my day,0
U should make a fb list,0
"Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:""if it is made by my students,this wont even start........ Datz confidence..",0
Sary just need Tim in the bollox &it hurt him a lot so he tol me!,0
Happy New Year Princess!,0
"I'll text carlos and let you know, hang on",0
"Don't worry, * is easy once have ingredients!",0
I love u 2 my little pocy bell I am sorry but I love u,0
"Ok omw now, you at castor?",0
Yar lor... Keep raining non stop... Or u wan 2 go elsewhere?,0
What u mean u almost done? Done wif sleeping? But i tot u going to take a nap.. Yup i send her liao so i'm picking her up at ard 4 smth lor..,0
"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear",0
"Tonight? Yeah, I'd be down for that",0
What should i eat fo lunch senor,0
"He said that he had a right giggle when he saw u again! You would possibly be the first person2die from NVQ, but think how much you could for!",0
No break time one... How... I come out n get my stuff fr ü?,0
"I'm there and I can see you, but you can't see me ? Maybe you should reboot ym ? I seen the buzz",0
Do you still have the grinder?,0
"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",0
K.i did't see you.:)k:)where are you now?,0
So i'm doing a list of buyers.,0
"No idea, I guess we'll work that out an hour after we're supposed to leave since as usual nobody has any interest in figuring shit out before the last second",0
Mm not entirely sure i understood that text but hey. Ho. Which weekend?,0
They released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.,0
Don know..he is watching film in computer..,0
No b4 Thursday,0
"Oh, then your phone phoned me but it disconnected",0
Id onluy matters when getting on from offcampus,0
"Excellent, I'll see what riley's plans are",0
I will see in half an hour,0
Ew are you one of them?,0
Also hi wesley how've you been,0
Ah you see. You have to be in the lingo. I will let you know wot on earth it is when has finished making it!,0
Imagine Life WITHOUT ME... see.. How fast u are searching me?Don't worry.. l'm always there To disturb U.. Goodnoon..:),0
"Hm good morning, headache anyone? :-)",0
Yeah no probs - last night is obviously catching up with you... Speak soon,0
I might go 2 sch. Yar at e salon now v boring.,0
&lt;#&gt; mins but i had to stop somewhere first.,0
"&lt;#&gt; is fast approaching. So, Wish u a very Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day, Happy Friendship,Mother,Father,Teachers,Childrens Day, &amp; HAPPY BIRTHDAY 4 U. Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas &lt;#&gt; Good Mornings Afternoons, Evenings Nights. RememberI AM the first to WISHING U ALL THESE...your's Raj",0
One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -,0
I didn't get the second half of that message,0
Wat time do u wan 2 meet me later?,0
I thank you so much for all you do with selflessness. I love you plenty.,0
Am in film ill call you later.,0
How dare you change my ring,0
You are a very very very very bad girl. Or lady.,0
I love ya too but try and budget your money better babe. Gary would freak on me if he knew,0
"What part of ""don't initiate"" don't you understand",0
I finished my lunch already. U wake up already?,0
You still at the game?,0
You have got tallent but you are wasting.,0
What is your record for one night? :),0
"Also sir, i sent you an email about how to log into the usc payment portal. I.ll send you another message that should explain how things are back home. Have a great weekend.",0
gonna let me know cos comes bak from holiday that day. is coming. Don't4get2text me number.,0
Jokin only lar... :-) depends on which phone my father can get lor...,0
"Aight, lemme know what's up",0
Get ready for &lt;#&gt; inches of pleasure...,0
Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,0
;-) ok. I feel like john lennon.,0
Cos darren say ü considering mah so i ask ü...,0
You are not bothering me but you have to trust my answers. Pls.,0
"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance..",0
One day a crab was running on the sea shore..The waves came n cleared the footprints of the crab.. Crab asked: being my frnd y r u clearing my beautiful footprints? Waves replied: A fox was following ur footprints to catch you! thats y i cleared it off:) frndsship never lets u dwn :-) GUD nyt..,0
Aight what time you want me to come up?,0
Slaaaaave ! Where are you ? Must I summon you to me all the time now ? Don't you wish to come to me on your own anymore?,0
Your bill at 3 is £33.65 so thats not bad!,0
Let me know how it changes in the next 6hrs. It can even be appendix but you are out of that age range. However its not impossible. So just chill and let me know in 6hrs,0
"Hello, yeah i've just got out of the bath and need to do my hair so i'll come up when i'm done, yeah?",0
So how's the weather over there?,0
"Ok. Not much to do here though. H&M Friday, cant wait. Dunno wot the hell im gonna do for another 3 weeks! Become a slob- oh wait, already done that!",0
Die... Now i have e toot fringe again...,0
Lol they don't know about my awesome phone. I could click delete right now if I want.,0
Ok,0
"Awesome question with a cute answer: Someone asked a boy ""how is ur life?"" . . He smiled &amp; answered: . . ""She is fine!"" Gudnite",0
Please leave this topic..sorry for telling that..,0
Pls send me the correct name da.,0
What happened to our yo date?,0
Webpage s not available!,0
Just woke up. Yeesh its late. But I didn't fall asleep til &lt;#&gt; am :/,0
"Dear all, as we know &lt;#&gt; th is the &lt;#&gt; th birthday of our loving Gopalettan. We are planning to give a small gift on that day. Those who like to participate in that you are welcome. Please contact our admin team for more details",0
K..k...from tomorrow onwards started ah?,0
What u talking bout early morning? It's almost noon where your at!,0
Fine. Do you remember me.,0
Ok. How many should i buy.,0
"Sounds good, keep me posted",0
Ok. So april. Cant wait,0
Boy you best get yo ass out here quick,0
Ay wana meet on sat?ü wkg on sat?,0
I'm now but have to wait till 2 for the bus to pick me.,0
Apart from the one i told you about yesterday?,0
Ok lor... But buy wat?,0
Somebody should go to andros and steal ice,0
Don know. I did't msg him recently.,0
Take us out shopping and Mark will distract Isaiah.=D,0
"Mum, hope you are having a great day. Hoping this text meets you well and full of life. Have a great day. Abiola",0
There is no sense in my foot and penis.,0
Okay but i thought you were the expert,0
*deep sigh* ... I miss you :-( ... I am really surprised you haven't gone to the net cafe yet to get to me ... Don't you miss me?,0
S.s:)i thinl role is like sachin.just standing. Others have to hit.,0
Have a great trip to India. And bring the light to everyone not just with the project but with everyone that is lucky to see you smile. Bye. Abiola,0
"And very importantly, all we discuss is between u and i only.",0
K..k:)how about your training process?,0
Ok lor. I ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat?,0
In da car park,0
I wish that I was with you. Holding you tightly. Making you see how important you are. How much you mean to me ... How much I need you ... In my life ...,0
So i asked how's anthony. Dad. And your bf,0
"Wnevr i wana fal in luv vth my books, My bed fals in luv vth me..!'' . Yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) Gud eveB-).",0
What Today-sunday..sunday is holiday..so no work..,0
Am going to take bath ill place the key in window:-),0
"Dear, take care. I am just reaching home.love u a lot.",0
staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323,0
Have you emigrated or something? Ok maybe 5.30 was a bit hopeful...,0
Olol i printed out a forum post by a guy with the exact same prob which was fixed with a gpu replacement. Hopefully they dont ignore that.,0
We walked from my moms. Right on stagwood pass right on winterstone left on victors hill. Address is &lt;#&gt;,0
"Yo, you at jp and hungry like a mofo?",0
This is all just creepy and crazy to me.,0
Ok... I din get ur msg...,0
Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,0
Pathaya enketa maraikara pa',0
Even if he my friend he is a priest call him now,0
"U so lousy, run already come back then half dead... Hee...",0
That's y i said it's bad dat all e gals know u... Wat u doing now?,0
Or remind me in a few hrs.,0
"I had been hoping i would not have to send you this message. My rent is due and i dont have enough for it. My reserves are completely gone. Its a loan i need and was hoping you could her. The balance is &lt;#&gt; . Is there a way i could get that from you, till mid march when i hope to pay back.",0
Hi. Happy New Year. I dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is. Thanks,0
Hello hun how ru? Its here by the way. Im good. Been on 2 dates with that guy i met in walkabout so far. We have to meet up soon. Hows everyone else?,0
Lol I was gonna last month. I cashed some in but I left &lt;#&gt; just in case. I was collecting more during the week cause they announced it on the blog.,0
"Short But Cute : "" Be a good person , but dont try to prove"" ..... Gud mrng...",0
Just haven't decided where yet eh ?,0
"Wat time liao, where still got.",0
Yes watching footie but worried we're going to blow it - Phil Neville?,0
I wait 4 ü inside da car park...,0
Uncle Abbey! Happy New Year. Abiola,0
Now am free call me pa.,0
R u saying i should re order the slippers cos i had to pay for returning it.,0
Stop knowing me so well!,0
Good evening! this is roger. How are you?,0
Small problem in auction:)punj now asking tiwary,0
He telling not to tell any one. If so treat for me hi hi hi,0
My uncles in Atlanta. Wish you guys a great semester.,0
U coming 2 pick me?,0
Thats cool. i liked your photos. You are very sexy!,0
would u fuckin believe it they didnt know i had thurs pre booked off so they re cancelled me AGAIN! that needs to b sacked,0
"Haha better late than ever, any way I could swing by?",0
Ok. But i finish at 6.,0
I've been barred from all B and Q stores for life!?This twat in orange dungerees came up to me and asked if I wanted decking? So I got the first punch in!!,0
So no messages. Had food?,0
Ok going to sleep. Hope i can meet her.,0
Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,0
Can you let me know details of fri when u find out cos I'm not in tom or fri. mentionned chinese. Thanks,0
You're right I have now that I think about it,0
Wat r u doing now?,0
Is ur lecture over?,0
Customer place i will call you,0
Not planned yet :)going to join company on jan 5 only.don know what will happen after that.,0
Boy; I love u Grl: Hogolo Boy: gold chain kodstini Grl: Agalla Boy: necklace madstini Grl: agalla Boy: Hogli 1 mutai eerulli kodthini! Grl: I love U kano;-),0
"Haha I heard that, text me when you're around",0
I.ll get there tomorrow and send it to you,0
"SHIT BABE.. THASA BIT MESSED UP.YEH, SHE SHUDVETOLD U. DID URGRAN KNOW?NEWAY, ILLSPEAK 2 U2MORO WEN IM NOT ASLEEP...",0
Oh thats late! Well have a good night and i will give u a call tomorrow. Iam now going to go to sleep night night,0
CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUNDS LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX.,0
"Sorry, in meeting I'll call you later",0
Yo! Howz u? girls never rang after india. L,0
Yeah but which is worse for i,0
I tagged MY friends that you seemed to count as YOUR friends.,0
Ok...,0
Long time. You remember me today.,0
Havent shopping now lor i juz arrive only,0
Thank u. IT BETTER WORK OUT CAUSE I WILL FEEL USED OTHERWISE,0
Are you up for the challenge? I know i am :),0
How much did ur hdd casing cost.,0
Mystery solved! Just opened my email and he's sent me another batch! Isn't he a sweetie,0
I can't describe how lucky you are that I'm actually awake by noon,0
"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD",0
Cheers for the card ... Is it that time of year already?,0
"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL",0
Ugh hopefully the asus ppl dont randomly do a reformat.,0
"Haven't seen my facebook, huh? Lol!",0
"Mah b, I'll pick it up tomorrow",0
Still otside le..u come 2morrow maga..,0
Do u still have plumbers tape and a wrench we could borrow?,0
It vl bcum more difficult..,0
Havent still waitin as usual... Ü come back sch oredi?,0
In meeting da. I will call you,0
K k :-):-) then watch some films.,0
Does cinema plus drink appeal tomo? * Is a fr thriller by director i like on at mac at 8.30.,0
There the size of elephant tablets & u shove um up ur ass!!,0
"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. take cr da",0
"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",0
Dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one ü cut ur hair.,0
Good morning pookie pie! Lol hope I didn't wake u up,0
MAYBE IF YOU WOKE UP BEFORE FUCKING 3 THIS WOULDN'T BE A PROBLEM.,0
Happy birthday to you....dear.with lots of love.rakhesh NRI,0
Howz that persons story,0
X2 &lt;#&gt; . Are you going to get that,0
Hi neva worry bout da truth coz the truth will lead me 2 ur heart. Its the least a unique person like u deserve. Sleep tight or morning,0
Is ur paper today in e morn or aft?,0
I will lick up every drop :) are you ready to use your mouth as well?,0
And you! Will expect you whenever you text! Hope all goes well tomo,0
Great. P diddy is my neighbor and comes for toothpaste every morning,0
"I av a new number, . Wil u only use this one,ta.",0
So its to be poking man everyday that they teach you in canada abi! How are you. Just saying hi.,0
7 lor... Change 2 suntec... Wat time u coming?,0
No de.am seeing in online shop so that i asked.,0
Just curious because my cuz asked what I was up to,0
Nice.nice.how is it working?,0
Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?,0
Haha... Yup hopefully we will lose a few kg by mon. after hip hop can go orchard and weigh again,0
She's good. How are you. Where r u working now,0
"Oh, yes, I've just been a little under the weather so i've kind of been coccooning at home",0
At home also.,0
This phone has the weirdest auto correct.,0
Oops my phone died and I didn't even know. Yeah I like it better.,0
Havent mus ask if u can 1st wat. Of meet 4 lunch den u n him meet can already lor. Or u wan 2 go ask da ge 1st then confirm w me asap?,0
"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",0
"OH YEAH,AND HAV A GREAT TIME IN NEWQUAY-SEND ME A POSTCARD !1 LOOK AFTER ALL THE GIRLS WHILE IM GONE(U KNOW THE 1IM TALKIN BOUT!)xx",0
We got a divorce. Lol. She.s here,0
What's ur pin?,0
"Babe, have you got enough money to pick up bread and milk ? And I'll give you it back when you get home ?",0
I want snow. It's just freezing and windy.,0
Come to mahal bus stop.. &lt;DECIMAL&gt;,0
Don know:)this week i'm going to tirunelvai da.,0
Me too baby! I promise to treat you well! I bet you will take good care of me...,0
Its like that hotel dusk game i think. You solve puzzles in a area thing,0
"Hi, my love! How goes that day? Fuck, this morning I woke and dropped my cell on the way down the stairs but it seems alright ... *phews* I miss you !",0
Well that must be a pain to catch,0
Sorry da thangam.it's my mistake.,0
I need... Coz i never go before,0
"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....",0
Wife.how she knew the time of murder exactly,0
"I feel like a dick because I keep sleeping through your texts and facebook messages. Sup, you in town?",0
No plm i will come da. On the way.,0
Guess he wants alone time. We could just show up and watch when they do..,0
Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-),0
Yup ü not comin :-(,0
"Yes, princess. Toledo.",0
"Aight text me when you're back at mu and I'll swing by, need somebody to get the door for me",0
Ron say fri leh. N he said ding tai feng cant make reservations. But he said wait lor.,0
Good. No swimsuit allowed :),0
Am okay. Will soon be over. All the best,0
"A cute thought for friendship: ""Its not necessary to share every secret with ur close Frnd, but watever u shared should be true""....",0
Ok i've sent u da latest version of da project.,0
Good Morning my Dear........... Have a great &amp; successful day.,0
Pls accept me for one day. Or am begging you change the number.,0
Squeeeeeze!! This is christmas hug.. If u lik my frndshp den hug me back.. If u get 3 u r cute:) 6 u r luvd:* 9 u r so lucky;) None? People hate u:,0
"Its ok, if anybody asks abt me, u tel them..:-P",0
"Funny fact Nobody teaches volcanoes 2 erupt, tsunamis 2 arise, hurricanes 2 sway aroundn no 1 teaches hw 2 choose a wife Natural disasters just happens",0
* You gonna ring this weekend or wot?,0
Also track down any lighters you can find,0
"Sorry, I can't help you on this.",0
"Babe, I need your advice",0
"I‘ll leave around four, ok?",0
Come to medical college at 7pm ......forward it da,0
K:)k..its good:)when are you going?,0
I can make lasagna for you... vodka...,0
HI ITS KATE CAN U GIVE ME A RING ASAP XXX,0
Who were those people ? Were you in a tour ? I thought you were doing that sofa thing you sent me ? Your curious sugar,0
"No, but you told me you were going, before you got drunk!",0
He fucking chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him,0
I'm always looking for an excuse to be in the city.,0
Yup i'm still having coffee wif my frens... My fren drove she'll give me a lift...,0
O shore are you takin the bus,0
So u gonna get deus ex?,0
I will send them to your email. Do you mind &lt;#&gt; times per night?,0
tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?,0
Ok then i come n pick u at engin?,0
Which is why i never wanted to tell you any of this. Which is why i'm so short with you and on-edge as of late.,0
Raviyog Peripherals bhayandar east,0
K actually can you guys meet me at the sunoco on howard? It should be right on the way,0
"MOON has come to color your dreams, STARS to make them musical and my SMS to give you warm and Peaceful Sleep. Good Night",0
Just finished eating. Got u a plate. NOT leftovers this time.,0
Thanx a lot...,0
